Zählpunktbezeichnung;Kennzahl;Zählernummer;Exportiere ab;Exportiere bis;Exportiere ab;Exportiere bis
AT0090000000000000000000000049656;1-1:1.9.0 P.01;;01.10.2023;31.10.2023;00:00;00:00
Startdatum;Startuhrzeit;Enddatum;Enduhrzeit;Verbrauch (in kWh);Zählerstand um 24 Uhr (in kWh);Status
27.10.2023;21:45;27.10.2023;22:00;0,169;-;Wahrer Wert
27.10.2023;22:00;27.10.2023;22:15;0,181;-;Wahrer Wert
27.10.2023;22:15;27.10.2023;22:30;0,179;-;Wahrer Wert
27.10.2023;22:30;27.10.2023;22:45;0,165;-;Wahrer Wert
27.10.2023;22:45;27.10.2023;23:00;0,170;-;Wahrer Wert
27.10.2023;23:00;27.10.2023;23:15;0,171;-;Wahrer Wert
27.10.2023;23:15;27.10.2023;23:30;0,185;-;Wahrer Wert
27.10.2023;23:30;27.10.2023;23:45;0,165;-;Wahrer Wert
27.10.2023;23:45;28.10.2023;00:00;0,172;-;Wahrer Wert
28.10.2023;00:00;28.10.2023;00:15;0,160;-;Wahrer Wert
28.10.2023;00:15;28.10.2023;00:30;0,186;-;Wahrer Wert
28.10.2023;00:30;28.10.2023;00:45;0,173;-;Wahrer Wert
28.10.2023;00:45;28.10.2023;01:00;0,169;-;Wahrer Wert
28.10.2023;01:00;28.10.2023;01:15;0,169;-;Wahrer Wert
28.10.2023;01:15;28.10.2023;01:30;0,166;-;Wahrer Wert
28.10.2023;01:30;28.10.2023;01:45;0,192;-;Wahrer Wert
28.10.2023;01:45;28.10.2023;02:00;0,162;-;Wahrer Wert
28.10.2023;02:00;28.10.2023;02:15;0,172;-;Wahrer Wert
28.10.2023;02:15;28.10.2023;02:30;0,159;-;Wahrer Wert
28.10.2023;02:30;28.10.2023;02:45;0,183;-;Wahrer Wert
28.10.2023;02:45;28.10.2023;03:00;0,180;-;Wahrer Wert
28.10.2023;03:00;28.10.2023;03:15;0,168;-;Wahrer Wert
28.10.2023;03:15;28.10.2023;03:30;0,168;-;Wahrer Wert
28.10.2023;03:30;28.10.2023;03:45;0,167;-;Wahrer Wert
28.10.2023;03:45;28.10.2023;04:00;0,185;-;Wahrer Wert
28.10.2023;04:00;28.10.2023;04:15;0,172;-;Wahrer Wert
28.10.2023;04:15;28.10.2023;04:30;0,166;-;Wahrer Wert
28.10.2023;04:30;28.10.2023;04:45;0,161;-;Wahrer Wert
28.10.2023;04:45;28.10.2023;05:00;0,177;-;Wahrer Wert
28.10.2023;05:00;28.10.2023;05:15;0,176;-;Wahrer Wert
28.10.2023;05:15;28.10.2023;05:30;0,173;-;Wahrer Wert
28.10.2023;05:30;28.10.2023;05:45;0,160;-;Wahrer Wert
28.10.2023;05:45;28.10.2023;06:00;0,168;-;Wahrer Wert
28.10.2023;06:00;28.10.2023;06:15;0,181;-;Wahrer Wert
28.10.2023;06:15;28.10.2023;06:30;0,169;-;Wahrer Wert
28.10.2023;06:30;28.10.2023;06:45;0,170;-;Wahrer Wert
28.10.2023;06:45;28.10.2023;07:00;0,158;-;Wahrer Wert
28.10.2023;07:00;28.10.2023;07:15;0,176;-;Wahrer Wert
28.10.2023;07:15;28.10.2023;07:30;0,178;-;Wahrer Wert
28.10.2023;07:30;28.10.2023;07:45;0,169;-;Wahrer Wert
28.10.2023;07:45;28.10.2023;08:00;0,150;-;Wahrer Wert
28.10.2023;08:00;28.10.2023;08:15;0,132;-;Wahrer Wert
28.10.2023;08:15;28.10.2023;08:30;0,148;-;Wahrer Wert
28.10.2023;08:30;28.10.2023;08:45;0,129;-;Wahrer Wert
28.10.2023;08:45;28.10.2023;09:00;0,071;-;Wahrer Wert
28.10.2023;09:00;28.10.2023;09:15;0,017;-;Wahrer Wert
28.10.2023;09:15;28.10.2023;09:30;0,038;-;Wahrer Wert
28.10.2023;09:30;28.10.2023;09:45;0,026;-;Wahrer Wert
28.10.2023;09:45;28.10.2023;10:00;0,011;-;Wahrer Wert
28.10.2023;10:00;28.10.2023;10:15;0,020;-;Wahrer Wert
28.10.2023;10:15;28.10.2023;10:30;0,031;-;Wahrer Wert
28.10.2023;10:30;28.10.2023;10:45;0,002;-;Wahrer Wert
28.10.2023;10:45;28.10.2023;11:00;0,041;-;Wahrer Wert
28.10.2023;11:00;28.10.2023;11:15;0,031;-;Wahrer Wert
28.10.2023;11:15;28.10.2023;11:30;0,037;-;Wahrer Wert
28.10.2023;11:30;28.10.2023;11:45;0,655;-;Wahrer Wert
28.10.2023;11:45;28.10.2023;12:00;0,838;-;Wahrer Wert
28.10.2023;12:00;28.10.2023;12:15;0,063;-;Wahrer Wert
28.10.2023;12:15;28.10.2023;12:30;0,007;-;Wahrer Wert
28.10.2023;12:30;28.10.2023;12:45;0,052;-;Wahrer Wert
28.10.2023;12:45;28.10.2023;13:00;0,075;-;Wahrer Wert
28.10.2023;13:00;28.10.2023;13:15;0,055;-;Wahrer Wert
28.10.2023;13:15;28.10.2023;13:30;0,001;-;Wahrer Wert
28.10.2023;13:30;28.10.2023;13:45;0,000;-;Wahrer Wert
28.10.2023;13:45;28.10.2023;14:00;0,000;-;Wahrer Wert
28.10.2023;14:00;28.10.2023;14:15;0,000;-;Wahrer Wert
28.10.2023;14:15;28.10.2023;14:30;0,000;-;Wahrer Wert
28.10.2023;14:30;28.10.2023;14:45;0,000;-;Wahrer Wert
28.10.2023;14:45;28.10.2023;15:00;0,000;-;Wahrer Wert
28.10.2023;15:00;28.10.2023;15:15;0,000;-;Wahrer Wert
28.10.2023;15:15;28.10.2023;15:30;0,000;-;Wahrer Wert
28.10.2023;15:30;28.10.2023;15:45;0,000;-;Wahrer Wert
28.10.2023;15:45;28.10.2023;16:00;0,000;-;Wahrer Wert
28.10.2023;16:00;28.10.2023;16:15;0,000;-;Wahrer Wert
28.10.2023;16:15;28.10.2023;16:30;0,000;-;Wahrer Wert
28.10.2023;16:30;28.10.2023;16:45;0,000;-;Wahrer Wert
28.10.2023;16:45;28.10.2023;17:00;0,029;-;Wahrer Wert
28.10.2023;17:00;28.10.2023;17:15;0,071;-;Wahrer Wert
28.10.2023;17:15;28.10.2023;17:30;0,105;-;Wahrer Wert
28.10.2023;17:30;28.10.2023;17:45;0,178;-;Wahrer Wert
28.10.2023;17:45;28.10.2023;18:00;0,171;-;Wahrer Wert
28.10.2023;18:00;28.10.2023;18:15;0,165;-;Wahrer Wert
28.10.2023;18:15;28.10.2023;18:30;0,165;-;Wahrer Wert
28.10.2023;18:30;28.10.2023;18:45;0,173;-;Wahrer Wert
28.10.2023;18:45;28.10.2023;19:00;0,185;-;Wahrer Wert
28.10.2023;19:00;28.10.2023;19:15;0,163;-;Wahrer Wert
28.10.2023;19:15;28.10.2023;19:30;0,167;-;Wahrer Wert
28.10.2023;19:30;28.10.2023;19:45;0,161;-;Wahrer Wert
28.10.2023;19:45;28.10.2023;20:00;0,187;-;Wahrer Wert
28.10.2023;20:00;28.10.2023;20:15;0,170;-;Wahrer Wert
28.10.2023;20:15;28.10.2023;20:30;0,162;-;Wahrer Wert
28.10.2023;20:30;28.10.2023;20:45;0,170;-;Wahrer Wert
28.10.2023;20:45;28.10.2023;21:00;0,168;-;Wahrer Wert
28.10.2023;21:00;28.10.2023;21:15;0,191;-;Wahrer Wert
28.10.2023;21:15;28.10.2023;21:30;0,158;-;Wahrer Wert
28.10.2023;21:30;28.10.2023;21:45;0,175;-;Wahrer Wert
28.10.2023;21:45;28.10.2023;22:00;0,162;-;Wahrer Wert
28.10.2023;22:00;28.10.2023;22:15;0,185;-;Wahrer Wert
28.10.2023;22:15;28.10.2023;22:30;0,176;-;Wahrer Wert
28.10.2023;22:30;28.10.2023;22:45;0,163;-;Wahrer Wert
28.10.2023;22:45;28.10.2023;23:00;0,171;-;Wahrer Wert
28.10.2023;23:00;28.10.2023;23:15;0,171;-;Wahrer Wert
28.10.2023;23:15;28.10.2023;23:30;0,189;-;Wahrer Wert
28.10.2023;23:30;28.10.2023;23:45;0,165;-;Wahrer Wert
28.10.2023;23:45;29.10.2023;00:00;0,170;-;Wahrer Wert
29.10.2023;00:00;29.10.2023;00:15;0,163;-;Wahrer Wert
29.10.2023;00:15;29.10.2023;00:30;0,181;-;Wahrer Wert
29.10.2023;00:30;29.10.2023;00:45;0,178;-;Wahrer Wert
29.10.2023;00:45;29.10.2023;01:00;0,159;-;Wahrer Wert
29.10.2023;01:00;29.10.2023;01:15;0,170;-;Wahrer Wert
29.10.2023;01:15;29.10.2023;01:30;0,170;-;Wahrer Wert
29.10.2023;01:30;29.10.2023;01:45;0,186;-;Wahrer Wert
29.10.2023;01:45;29.10.2023;02:00;0,164;-;Wahrer Wert
29.10.2023;02:00;29.10.2023;02:15;0,168;-;Wahrer Wert
29.10.2023;02:15;29.10.2023;02:30;0,165;-;Wahrer Wert
29.10.2023;02:30;29.10.2023;02:45;0,188;-;Wahrer Wert
29.10.2023;02:45;29.10.2023;02:00;0,173;-;Wahrer Wert
29.10.2023;02:00;29.10.2023;02:15;0,164;-;Wahrer Wert
29.10.2023;02:15;29.10.2023;02:30;0,164;-;Wahrer Wert
29.10.2023;02:30;29.10.2023;02:45;0,168;-;Wahrer Wert
29.10.2023;02:45;29.10.2023;03:00;0,186;-;Wahrer Wert
29.10.2023;03:00;29.10.2023;03:15;0,164;-;Wahrer Wert
29.10.2023;03:15;29.10.2023;03:30;0,171;-;Wahrer Wert
29.10.2023;03:30;29.10.2023;03:45;0,163;-;Wahrer Wert
29.10.2023;03:45;29.10.2023;04:00;0,185;-;Wahrer Wert
29.10.2023;04:00;29.10.2023;04:15;0,171;-;Wahrer Wert
29.10.2023;04:15;29.10.2023;04:30;0,164;-;Wahrer Wert
29.10.2023;04:30;29.10.2023;04:45;0,163;-;Wahrer Wert
29.10.2023;04:45;29.10.2023;05:00;0,166;-;Wahrer Wert
29.10.2023;05:00;29.10.2023;05:15;0,185;-;Wahrer Wert
29.10.2023;05:15;29.10.2023;05:30;0,164;-;Wahrer Wert
29.10.2023;05:30;29.10.2023;05:45;0,170;-;Wahrer Wert
29.10.2023;05:45;29.10.2023;06:00;0,158;-;Wahrer Wert
29.10.2023;06:00;29.10.2023;06:15;0,180;-;Wahrer Wert
29.10.2023;06:15;29.10.2023;06:30;0,175;-;Wahrer Wert
29.10.2023;06:30;29.10.2023;06:45;0,164;-;Wahrer Wert
29.10.2023;06:45;29.10.2023;07:00;0,164;-;Wahrer Wert
29.10.2023;07:00;29.10.2023;07:15;0,155;-;Wahrer Wert
29.10.2023;07:15;29.10.2023;07:30;0,157;-;Wahrer Wert
29.10.2023;07:30;29.10.2023;07:45;0,127;-;Wahrer Wert
29.10.2023;07:45;29.10.2023;08:00;0,117;-;Wahrer Wert
29.10.2023;08:00;29.10.2023;08:15;0,103;-;Wahrer Wert
29.10.2023;08:15;29.10.2023;08:30;0,113;-;Wahrer Wert
29.10.2023;08:30;29.10.2023;08:45;0,120;-;Wahrer Wert
29.10.2023;08:45;29.10.2023;09:00;0,074;-;Wahrer Wert
29.10.2023;09:00;29.10.2023;09:15;0,043;-;Wahrer Wert
29.10.2023;09:15;29.10.2023;09:30;0,006;-;Wahrer Wert
29.10.2023;09:30;29.10.2023;09:45;0,000;-;Wahrer Wert
29.10.2023;09:45;29.10.2023;10:00;0,000;-;Wahrer Wert
29.10.2023;10:00;29.10.2023;10:15;0,000;-;Wahrer Wert
29.10.2023;10:15;29.10.2023;10:30;0,000;-;Wahrer Wert
29.10.2023;10:30;29.10.2023;10:45;0,000;-;Wahrer Wert
29.10.2023;10:45;29.10.2023;11:00;0,000;-;Wahrer Wert
29.10.2023;11:00;29.10.2023;11:15;0,000;-;Wahrer Wert
29.10.2023;11:15;29.10.2023;11:30;0,000;-;Wahrer Wert
29.10.2023;11:30;29.10.2023;11:45;0,000;-;Wahrer Wert
29.10.2023;11:45;29.10.2023;12:00;0,000;-;Wahrer Wert
29.10.2023;12:00;29.10.2023;12:15;0,000;-;Wahrer Wert
29.10.2023;12:15;29.10.2023;12:30;0,000;-;Wahrer Wert
29.10.2023;12:30;29.10.2023;12:45;0,000;-;Wahrer Wert
29.10.2023;12:45;29.10.2023;13:00;0,000;-;Wahrer Wert
29.10.2023;13:00;29.10.2023;13:15;0,000;-;Wahrer Wert
29.10.2023;13:15;29.10.2023;13:30;0,000;-;Wahrer Wert
29.10.2023;13:30;29.10.2023;13:45;0,000;-;Wahrer Wert
29.10.2023;13:45;29.10.2023;14:00;0,000;-;Wahrer Wert
29.10.2023;14:00;29.10.2023;14:15;0,019;-;Wahrer Wert
29.10.2023;14:15;29.10.2023;14:30;0,030;-;Wahrer Wert
29.10.2023;14:30;29.10.2023;14:45;0,052;-;Wahrer Wert
29.10.2023;14:45;29.10.2023;15:00;0,077;-;Wahrer Wert
29.10.2023;15:00;29.10.2023;15:15;0,111;-;Wahrer Wert
29.10.2023;15:15;29.10.2023;15:30;0,125;-;Wahrer Wert
29.10.2023;15:30;29.10.2023;15:45;0,119;-;Wahrer Wert
29.10.2023;15:45;29.10.2023;16:00;0,137;-;Wahrer Wert
29.10.2023;16:00;29.10.2023;16:15;0,154;-;Wahrer Wert
29.10.2023;16:15;29.10.2023;16:30;0,189;-;Wahrer Wert
29.10.2023;16:30;29.10.2023;16:45;0,163;-;Wahrer Wert
29.10.2023;16:45;29.10.2023;17:00;0,168;-;Wahrer Wert
29.10.2023;17:00;29.10.2023;17:15;0,161;-;Wahrer Wert
29.10.2023;17:15;29.10.2023;17:30;0,177;-;Wahrer Wert
29.10.2023;17:30;29.10.2023;17:45;0,179;-;Wahrer Wert
29.10.2023;17:45;29.10.2023;18:00;0,160;-;Wahrer Wert
29.10.2023;18:00;29.10.2023;18:15;0,170;-;Wahrer Wert
29.10.2023;18:15;29.10.2023;18:30;0,805;-;Wahrer Wert
29.10.2023;18:30;29.10.2023;18:45;0,828;-;Wahrer Wert
29.10.2023;18:45;29.10.2023;19:00;0,163;-;Wahrer Wert
29.10.2023;19:00;29.10.2023;19:15;0,166;-;Wahrer Wert
29.10.2023;19:15;29.10.2023;19:30;0,162;-;Wahrer Wert
29.10.2023;19:30;29.10.2023;19:45;0,177;-;Wahrer Wert
29.10.2023;19:45;29.10.2023;20:00;0,184;-;Wahrer Wert
29.10.2023;20:00;29.10.2023;20:15;0,159;-;Wahrer Wert
29.10.2023;20:15;29.10.2023;20:30;0,174;-;Wahrer Wert
29.10.2023;20:30;29.10.2023;20:45;0,162;-;Wahrer Wert
29.10.2023;20:45;29.10.2023;21:00;0,191;-;Wahrer Wert
29.10.2023;21:00;29.10.2023;21:15;0,174;-;Wahrer Wert
29.10.2023;21:15;29.10.2023;21:30;0,165;-;Wahrer Wert
29.10.2023;21:30;29.10.2023;21:45;0,171;-;Wahrer Wert
29.10.2023;21:45;29.10.2023;22:00;0,171;-;Wahrer Wert
29.10.2023;22:00;29.10.2023;22:15;0,189;-;Wahrer Wert
29.10.2023;22:15;29.10.2023;22:30;0,157;-;Wahrer Wert
29.10.2023;22:30;29.10.2023;22:45;0,171;-;Wahrer Wert
29.10.2023;22:45;29.10.2023;23:00;0,158;-;Wahrer Wert
29.10.2023;23:00;29.10.2023;23:15;0,186;-;Wahrer Wert
29.10.2023;23:15;29.10.2023;23:30;0,171;-;Wahrer Wert
29.10.2023;23:30;29.10.2023;23:45;0,161;-;Wahrer Wert
29.10.2023;23:45;30.10.2023;00:00;0,169;-;Wahrer Wert
30.10.2023;00:00;30.10.2023;00:15;0,168;-;Wahrer Wert
30.10.2023;00:15;30.10.2023;00:30;0,185;-;Wahrer Wert
30.10.2023;00:30;30.10.2023;00:45;0,158;-;Wahrer Wert
30.10.2023;00:45;30.10.2023;01:00;0,170;-;Wahrer Wert
30.10.2023;01:00;30.10.2023;01:15;0,162;-;Wahrer Wert
30.10.2023;01:15;30.10.2023;01:30;0,185;-;Wahrer Wert
30.10.2023;01:30;30.10.2023;01:45;0,175;-;Wahrer Wert
30.10.2023;01:45;30.10.2023;02:00;0,160;-;Wahrer Wert
30.10.2023;02:00;30.10.2023;02:15;0,172;-;Wahrer Wert
30.10.2023;02:15;30.10.2023;02:30;0,167;-;Wahrer Wert
30.10.2023;02:30;30.10.2023;02:45;0,187;-;Wahrer Wert
30.10.2023;02:45;30.10.2023;03:00;0,157;-;Wahrer Wert
30.10.2023;03:00;30.10.2023;03:15;0,172;-;Wahrer Wert
30.10.2023;03:15;30.10.2023;03:30;0,165;-;Wahrer Wert
30.10.2023;03:30;30.10.2023;03:45;0,183;-;Wahrer Wert
30.10.2023;03:45;30.10.2023;04:00;0,174;-;Wahrer Wert
30.10.2023;04:00;30.10.2023;04:15;0,157;-;Wahrer Wert
30.10.2023;04:15;30.10.2023;04:30;0,170;-;Wahrer Wert
30.10.2023;04:30;30.10.2023;04:45;0,165;-;Wahrer Wert
30.10.2023;04:45;30.10.2023;05:00;0,189;-;Wahrer Wert
30.10.2023;05:00;30.10.2023;05:15;0,157;-;Wahrer Wert
30.10.2023;05:15;30.10.2023;05:30;0,166;-;Wahrer Wert
30.10.2023;05:30;30.10.2023;05:45;0,162;-;Wahrer Wert
30.10.2023;05:45;30.10.2023;06:00;0,178;-;Wahrer Wert
30.10.2023;06:00;30.10.2023;06:15;0,175;-;Wahrer Wert
30.10.2023;06:15;30.10.2023;06:30;0,158;-;Wahrer Wert
30.10.2023;06:30;30.10.2023;06:45;0,173;-;Wahrer Wert
30.10.2023;06:45;30.10.2023;07:00;0,161;-;Wahrer Wert
30.10.2023;07:00;30.10.2023;07:15;0,173;-;Wahrer Wert
30.10.2023;07:15;30.10.2023;07:30;0,139;-;Wahrer Wert
30.10.2023;07:30;30.10.2023;07:45;0,122;-;Wahrer Wert
30.10.2023;07:45;30.10.2023;08:00;0,118;-;Wahrer Wert
30.10.2023;08:00;30.10.2023;08:15;0,117;-;Wahrer Wert
30.10.2023;08:15;30.10.2023;08:30;0,099;-;Wahrer Wert
30.10.2023;08:30;30.10.2023;08:45;0,082;-;Wahrer Wert
30.10.2023;08:45;30.10.2023;09:00;0,092;-;Wahrer Wert
30.10.2023;09:00;30.10.2023;09:15;0,085;-;Wahrer Wert
30.10.2023;09:15;30.10.2023;09:30;0,079;-;Wahrer Wert
30.10.2023;09:30;30.10.2023;09:45;0,026;-;Wahrer Wert
30.10.2023;09:45;30.10.2023;10:00;0,000;-;Wahrer Wert
30.10.2023;10:00;30.10.2023;10:15;0,000;-;Wahrer Wert
30.10.2023;10:15;30.10.2023;10:30;0,001;-;Wahrer Wert
30.10.2023;10:30;30.10.2023;10:45;0,000;-;Wahrer Wert
30.10.2023;10:45;30.10.2023;11:00;0,003;-;Wahrer Wert
30.10.2023;11:00;30.10.2023;11:15;0,000;-;Wahrer Wert
30.10.2023;11:15;30.10.2023;11:30;0,000;-;Wahrer Wert
30.10.2023;11:30;30.10.2023;11:45;0,000;-;Wahrer Wert
30.10.2023;11:45;30.10.2023;12:00;0,000;-;Wahrer Wert
30.10.2023;12:00;30.10.2023;12:15;0,000;-;Wahrer Wert
30.10.2023;12:15;30.10.2023;12:30;0,000;-;Wahrer Wert
30.10.2023;12:30;30.10.2023;12:45;0,000;-;Wahrer Wert
30.10.2023;12:45;30.10.2023;13:00;0,000;-;Wahrer Wert
30.10.2023;13:00;30.10.2023;13:15;0,000;-;Wahrer Wert
30.10.2023;13:15;30.10.2023;13:30;0,000;-;Wahrer Wert
30.10.2023;13:30;30.10.2023;13:45;0,000;-;Wahrer Wert
30.10.2023;13:45;30.10.2023;14:00;0,000;-;Wahrer Wert
30.10.2023;14:00;30.10.2023;14:15;0,000;-;Wahrer Wert
30.10.2023;14:15;30.10.2023;14:30;0,000;-;Wahrer Wert
30.10.2023;14:30;30.10.2023;14:45;0,000;-;Wahrer Wert
30.10.2023;14:45;30.10.2023;15:00;0,010;-;Wahrer Wert
30.10.2023;15:00;30.10.2023;15:15;0,057;-;Wahrer Wert
30.10.2023;15:15;30.10.2023;15:30;0,077;-;Wahrer Wert
30.10.2023;15:30;30.10.2023;15:45;0,142;-;Wahrer Wert
30.10.2023;15:45;30.10.2023;16:00;0,148;-;Wahrer Wert
30.10.2023;16:00;30.10.2023;16:15;0,163;-;Wahrer Wert
30.10.2023;16:15;30.10.2023;16:30;0,178;-;Wahrer Wert
30.10.2023;16:30;30.10.2023;16:45;0,161;-;Wahrer Wert
30.10.2023;16:45;30.10.2023;17:00;0,169;-;Wahrer Wert
30.10.2023;17:00;30.10.2023;17:15;0,172;-;Wahrer Wert
30.10.2023;17:15;30.10.2023;17:30;0,185;-;Wahrer Wert
30.10.2023;17:30;30.10.2023;17:45;0,166;-;Wahrer Wert
30.10.2023;17:45;30.10.2023;18:00;0,163;-;Wahrer Wert
30.10.2023;18:00;30.10.2023;18:15;0,168;-;Wahrer Wert
30.10.2023;18:15;30.10.2023;18:30;0,182;-;Wahrer Wert
30.10.2023;18:30;30.10.2023;18:45;0,178;-;Wahrer Wert
30.10.2023;18:45;30.10.2023;19:00;0,163;-;Wahrer Wert
30.10.2023;19:00;30.10.2023;19:15;0,168;-;Wahrer Wert
30.10.2023;19:15;30.10.2023;19:30;0,172;-;Wahrer Wert
30.10.2023;19:30;30.10.2023;19:45;0,190;-;Wahrer Wert
30.10.2023;19:45;30.10.2023;20:00;0,165;-;Wahrer Wert
30.10.2023;20:00;30.10.2023;20:15;0,167;-;Wahrer Wert
30.10.2023;20:15;30.10.2023;20:30;0,169;-;Wahrer Wert
30.10.2023;20:30;30.10.2023;20:45;0,184;-;Wahrer Wert
30.10.2023;20:45;30.10.2023;21:00;0,179;-;Wahrer Wert
30.10.2023;21:00;30.10.2023;21:15;0,161;-;Wahrer Wert
30.10.2023;21:15;30.10.2023;21:30;0,173;-;Wahrer Wert
30.10.2023;21:30;30.10.2023;21:45;0,170;-;Wahrer Wert
30.10.2023;21:45;30.10.2023;22:00;0,189;-;Wahrer Wert
30.10.2023;22:00;30.10.2023;22:15;0,163;-;Wahrer Wert
30.10.2023;22:15;30.10.2023;22:30;0,164;-;Wahrer Wert
30.10.2023;22:30;30.10.2023;22:45;0,165;-;Wahrer Wert
30.10.2023;22:45;30.10.2023;23:00;0,182;-;Wahrer Wert
30.10.2023;23:00;30.10.2023;23:15;0,204;-;Wahrer Wert
30.10.2023;23:15;30.10.2023;23:30;0,178;-;Wahrer Wert
30.10.2023;23:30;30.10.2023;23:45;0,181;-;Wahrer Wert
30.10.2023;23:45;31.10.2023;00:00;0,181;-;Wahrer Wert
